"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC107985961",2279.32617156589,5.27123887077779,0.770594426569627,6.84048403288252,7.89260446278554e-12,2.11100349849785e-09
"LOC107987122",2077.0402537966,5.00422918804839,0.733473802782312,6.82264202084066,8.93811924898417e-12,2.36765622298332e-09
"LOC107986907",288.63629793556,7.13467164048391,1.04731072773576,6.81237330196047,9.60015958470326e-12,2.51880758475229e-09
"FCER1A",15.8372097150362,-3.4004012050205,0.499645443895494,-6.80562836420405,1.00609124611035e-11,2.6147931829334e-09
"LOC105372521",17.1150657330169,-2.01715933063062,0.297994233517794,-6.76912202903474,1.29566229032723e-11,3.33590658282476e-09
"LINC00558",479.266187306248,6.70288035648442,0.991101853431797,6.76305904713524,1.35108139664395e-11,3.44638346260594e-09
"FECH",536.287390423356,-2.92936113146006,0.433664780260835,-6.75489748025687,1.42936289399606e-11,3.61261636391719e-09
"GSPT1",1853.48385724735,-2.4010104897257,0.356157261746469,-6.74143348348984,1.56831531545593e-11,3.92777442049959e-09
"CCDC113",4030.74384770794,5.12309714614532,0.760970008601209,6.73232464911782,1.66973559703659e-11,4.14410323988838e-09
"PRSS33",19.625479128126,-6.31758569697576,0.938588780894211,-6.73094098882887,1.68569327948885e-11,4.14635394255699e-09
"TSIX",204.915058958552,8.64533627685619,1.2849893505032,6.72794391134114,1.72077222275494e-11,4.19518176678548e-09
"YOD1",1212.04234352621,-3.04465735761584,0.45340958402748,-6.71502646805831,1.88032086013595e-11,4.54394380490222e-09
"MXI1",988.46620632054,-2.69653438381957,0.401834200257376,-6.71056466097817,1.93872711173166e-11,4.63479702799571e-09
"BACE2",140.898580287294,-2.99999877569785,0.447120251282477,-6.70960164987594,1.95156432265237e-11,4.63479702799571e-09
"LOC101929319",345.368143046588,3.37175794744534,0.503955762151989,6.69058318342722,2.22282961530277e-11,5.23390880957059e-09
"LINC00376",2314.20818464361,5.08462538895644,0.760231458787784,6.68825964800779,2.25840183495516e-11,5.27260272467625e-09
"PID1",1029.432314307,-2.9006650221307,0.433782640371223,-6.68690895432873,2.27933583007223e-11,5.27675821703024e-09
"IFI6",685.687302922077,1.94982189218433,0.291840828411206,6.68111416349535,2.37132399261076e-11,5.44396705603614e-09
"LOC107984015",755.590198082794,6.22645551937042,0.932731007877975,6.67551037413886,2.46373234579039e-11,5.6093687929074e-09
"C9orf78",765.618782437216,-2.39452128456007,0.358848168147857,-6.67279784907094,2.50971992889615e-11,5.66723560009509e-09
"FKBP8",1248.59906820408,-2.39085832336312,0.358434310526141,-6.67028309832731,2.55310449159225e-11,5.71833135275405e-09
"LOC105377923",48.5723861378493,-3.13711174456001,0.471758586570018,-6.64982436751981,2.93442968479016e-11,6.47850918303635e-09
"NCAN",582.73075058337,5.67989073116544,0.854174357630412,6.64956829999226,2.93953917702837e-11,6.47850918303635e-09
"LINC01179",1537.21708933893,5.63968756178187,0.848714211629889,6.64497835019316,3.03261647765022e-11,6.63059931291951e-09
"EPSTI1",3861.76879488761,1.72540025749368,0.259715100943146,6.64343448350885,3.0645673538285e-11,6.64769811264735e-09
"NCOA4",2053.27307957755,-2.08485353918026,0.314617077535216,-6.6266381835134,3.43417994202829e-11,7.39126743929198e-09
"LOC107984559",618.871760326299,5.48182516010204,0.828065087613009,6.62004139783749,3.59098289178017e-11,7.66883625470170e-09
"LINC02016",741.679729101261,5.32769916947696,0.806600822344991,6.60512489187403,3.97182360229261e-11,8.41690526304301e-09
"SPATC1",52.3450503863289,4.07715599020531,0.618394444435996,6.59313166036584,4.30644345043771e-11,9.05635195542813e-09
"ADCYAP1R1",1615.00267931947,5.80426296007044,0.881376697617232,6.58545089263426,4.53506972484564e-11,9.4648966552858e-09
"LOC101929866",120.401437980981,-4.26506314211501,0.649760216872347,-6.56405706499715,5.23631473242548e-11,1.08462582378639e-08
"LOC107986952",992.210427325133,5.1750152905044,0.789556520769377,6.55433164615201,5.58916293265312e-11,1.14907350471389e-08
"MX1",2216.45040847626,1.60304005266311,0.24490431795075,6.54557692602824,5.92661413174631e-11,1.20942439048503e-08
"IL5RA",143.341802632063,-4.159787543901,0.635974499325261,-6.54080870901953,6.11870539712366e-11,1.23944275724529e-08
"GPR146",62.0715613796605,-3.01763067756437,0.461901106609279,-6.53306656854791,6.44364854683344e-11,1.28755621816717e-08
"LOC105375035",51.5621119322776,2.83442012138873,0.433915940200003,6.53218713302458,6.48160973217734e-11,1.28755621816717e-08
"LOC440292",312.840677076297,6.50339982999071,0.995645151514179,6.53184502540923,6.49643596229399e-11,1.28755621816717e-08
"CYSLTR2",223.424009051063,-4.03467679059538,0.618884116036621,-6.5192766885564,7.0647230899776e-11,1.39018611718423e-08
"LAG3",57.4485253618209,2.21567466986915,0.340062707378993,6.51548853135438,7.24534593026901e-11,1.41561726973745e-08
"LOC107986335",739.553254388999,6.29811710948215,0.96959743831256,6.49559998883979,8.27031361483954e-11,1.60449908292405e-08
"LOC100129940",710.104376803866,-3.54751811574254,0.546336574155109,-6.49328323154762,8.39855783989494e-11,1.61798510441445e-08
"LOC105371985",427.601028872044,5.04554288982854,0.778358437073649,6.48228714369435,9.03424904668664e-11,1.72836477074424e-08
"TMEM215",760.740509482403,5.76580641474839,0.892464364782357,6.46054525230762,1.04326389196156e-10,1.97456055642442e-08
"DMTN",1134.97897127489,-2.8491038349645,0.441031998623691,-6.46008417497046,1.04644757064853e-10,1.97456055642442e-08
"TNFAIP6",417.60664409997,3.18391900835003,0.493465680469762,6.45215895322052,1.1026783068765e-10,2.06650916164222e-08
"LINC02211",2649.4734027714,4.68237031315972,0.726373694230757,6.44622781682428,1.14668260201969e-10,2.12645246882379e-08
"SLC26A8",235.016268208991,2.38842716280531,0.370541424714902,6.44577637882995,1.1501013389043e-10,2.12645246882379e-08
"PTGDR2",41.1406026657489,-3.53641613862744,0.548853051549647,-6.44328409697754,1.16915546690778e-10,2.14727093052283e-08
"LINC01028",596.746630569599,5.41681859426324,0.844585356947909,6.41358336336553,1.42138332205538e-10,2.57717484710775e-08
"NEK5",1180.5493953178,4.44054343813635,0.692371890319465,6.41352357053007,1.4219411839282e-10,2.57717484710775e-08
"BLVRB",155.882173181832,-2.45270040597844,0.382958912567803,-6.40460458155336,1.50759586162997e-10,2.71455937202902e-08
"IFI44L",1910.21672914357,2.3493486629759,0.366930117222613,6.40271417554578,1.52638784647598e-10,2.73054927159524e-08
"LOC105369391",297.834369479702,5.34000067276143,0.836038500812676,6.387266456713,1.68877234949189e-10,3.00154770684852e-08
"LOC105377626",16.9606167547063,3.18980957828392,0.499807138927722,6.38208086648639,1.74697663090599e-10,3.08509353877109e-08
"MYL4",125.125722894794,-2.75071157102625,0.431236067813534,-6.37866768652491,1.78635179619677e-10,3.134535390664e-08
"C11orf53",936.751225801688,5.97100653543503,0.936523190107972,6.37571669180625,1.82109299153854e-10,3.1752715711326e-08
"LINC00640",1358.44736973281,4.52624872713812,0.710270088460533,6.37257404003664,1.85881630390425e-10,3.22066228655712e-08
"DOCK4-AS1",77.6111951136444,2.12094437760819,0.333357024038188,6.36238094495714,1.98650005273705e-10,3.42038062205331e-08
"LOC105378841",2020.33948839332,1.7597463454248,0.276875853883785,6.35572340722578,2.07448007999552e-10,3.54968023129171e-08
"IFITM10",153.690817778503,3.40454491661451,0.536152343103441,6.34995810501879,2.15373573947081e-10,3.66254727695564e-08
"LOC107984220",3824.78643177111,4.66905999457389,0.735799086477558,6.34556372844355,2.21612433768529e-10,3.74552204778478e-08
"MCEMP1",174.48489205498,3.49982155483631,0.553647490496303,6.32138971983597,2.59221343011086e-10,4.35444437720269e-08
"MBNL3",1655.56220525144,-2.25141511867979,0.356221988729186,-6.32025868675784,2.61125803383855e-10,4.35985136813443e-08
"ALB",23.7505033143389,4.83383984293594,0.765043259902915,6.31838759490459,2.64306435080603e-10,4.38637227712984e-08
"ANO1",551.035669196214,4.42908121017313,0.70617603881687,6.27192224985944,3.56617660724303e-10,5.85813894650029e-08
"FBXO6",33.6107737373203,1.55757389708749,0.24835154393424,6.27164974460522,3.57242492653835e-10,5.85813894650029e-08
"ADCY6",803.158857119147,4.86164713460787,0.775442035548082,6.26951714214416,3.62169424409718e-10,5.90379022074753e-08
"ACTN2",539.882541534823,4.61171399521947,0.737325624197047,6.25465037952758,3.98407409601435e-10,6.45630925124114e-08
"CCRL2",82.1008983613249,2.74754168497722,0.439919392740908,6.24555709594598,4.22292234822542e-10,6.80335016206211e-08
"MICALCL",153.471636568781,-2.68339390522486,0.430261827415712,-6.23665343807552,4.4703082923752e-10,7.16003041550259e-08
"CMPK2",477.38868402531,1.91399902089482,0.307336594900743,6.22769644959774,4.73343030834863e-10,7.50104104747601e-08
"RSAD2",2015.3110198773,2.63398025171523,0.422955685104812,6.22755608796818,4.73767157523259e-10,7.50104104747601e-08
"IFI44",1328.87892320393,2.10634976402168,0.339402328567524,6.20605572422473,5.43309202416989e-10,8.54781066468317e-08
"PLPPR5",890.470961853568,4.71436832261685,0.759738190021661,6.20525384209321,5.46086855052539e-10,8.54781066468317e-08
"FRZB",532.833656061937,6.04786520389056,0.977010134326973,6.19017653082659,6.0096872722537e-10,9.35372173239079e-08
"IQCA1",2471.81845346642,4.45094920174947,0.719171059377205,6.18899932597948,6.05473421980523e-10,9.37089174277609e-08
"CNPPD1",150.925891027183,-1.70998059197926,0.276573004804265,-6.18274582940385,6.29961005396156e-10,9.69541661321715e-08
"SLC4A1",1153.79398932589,-2.87498312875588,0.465502103812344,-6.17609051647781,6.57083246717586e-10,1.00566590910126e-07
"LOC107986116",185.570276744076,6.4860364706217,1.05212726464883,6.16468814044709,7.06221844805342e-10,1.07490086201891e-07
"ITGA7",58.4953143843428,3.55756727739007,0.577688636350458,6.15827809919365,7.35401343269205e-10,1.11316327503974e-07
"ADAM2",1559.93298954061,4.94991975248524,0.804118326506774,6.15571065764479,7.474157276497e-10,1.12516698803397e-07
"LOC105374545",34.1302286471661,4.13303775836066,0.672357212129864,6.14708622707891,7.89192320203161e-10,1.1816010450694e-07
"TUBB2B",71.3898944050558,-3.14399342013555,0.512165660378032,-6.1386259629647,8.32382965463655e-10,1.2395307197599e-07
"INPP1",101.422979361472,-2.34543997440389,0.384208677302183,-6.10459917478433,1.03058982885447e-09,1.52643651586623e-07
"DHRS2",331.450315538896,6.08775351858405,1.00121181777303,6.08038519973216,1.19894167192105e-09,1.76629112939856e-07
"FBXO15",983.37374346309,4.84420562419046,0.797186208943941,6.07662998913107,1.22734518074217e-09,1.79851768001416e-07
"CD177",639.820677712703,4.4894612023089,0.739764068726979,6.06877434590002,1.28890091936056e-09,1.87872653055365e-07
"USP18",119.684791210871,2.25907785618103,0.372859487528879,6.05879139928298,1.37148111971668e-09,1.98857544037236e-07
"FAM104A",495.099371620999,-1.89366426187138,0.312860408290702,-6.05274496769125,1.42398215850695e-09,2.05388924003706e-07
"FGB",22.0711434381775,5.49020179921498,0.909307697077411,6.03778216863327,1.56246788986597e-09,2.24189728634987e-07
"BSG",421.534724577292,-2.17468154186926,0.360449990958805,-6.03324066144254,1.60703806189495e-09,2.29390111746859e-07
"LOC105372325",380.302189741256,5.03806354319931,0.835353079967632,6.03105879898656,1.62888902872889e-09,2.31310638414702e-07
"LOC105378314",822.575639215452,4.30537687298694,0.714329455695382,6.0271585312071,1.66867309371267e-09,2.35745000300976e-07
"PHOSPHO1",204.815221376293,-2.27009047533116,0.376860163563053,-6.02369444907208,1.70480071279404e-09,2.39620177738587e-07
"MIR2052HG",234.898563130661,-1.13419379180619,0.188801241662752,-6.00734286394239,1.88588433678538e-09,2.63727043624875e-07
"GBP1",1787.18737249283,1.7294384619124,0.288223146509082,6.00034550610913,1.96898112969907e-09,2.73956874454947e-07
"LOC105376219",1702.08385537875,3.74493634372962,0.62454507974989,5.99626266406478,2.01910343660857e-09,2.79518997864972e-07
"DNAH17",357.021808362887,2.21592955900609,0.369606403638169,5.99537653350671,2.03014490804982e-09,2.79642310359323e-07
"HRASLS5",23.9961698424413,-3.47383907998495,0.581831104432807,-5.97052830884899,2.36486543517225e-09,3.24127750614728e-07
"LOC105377124",625.462246885579,3.91374601177757,0.655835680041916,5.96757104085499,2.40811451509736e-09,3.28421518695134e-07
"CDC34",236.436931414635,-2.04479689441857,0.34486402188731,-5.92928448502157,3.04257557254417e-09,4.12905982502558e-07
"LOC105375392",107.061832914336,2.3495315622554,0.396343692764071,5.92801552074651,3.06617523439213e-09,4.14068929079749e-07
"RAB44",77.0321401033967,-3.01527429507728,0.51042761682004,-5.90734943744309,3.47655815738981e-09,4.6719853989235e-07
"LOC105374264",59.9830324582644,3.10484308399393,0.526342869275738,5.89889835168903,3.65936576461585e-09,4.89377997327194e-07
"SHARPIN",75.9466991177452,-1.70667148272737,0.289907604009519,-5.8869497009514,3.93388372246314e-09,5.23548611933029e-07
"VNN1",762.269320571332,2.73185033877332,0.465400333004549,5.86989339078668,4.36075456550287e-09,5.77569363101147e-07
"LOC105370150",404.826447850939,5.16571728077377,0.880273440462033,5.86830982661753,4.40259985535018e-09,5.80321643134173e-07
"LOC101927854",45.962820284011,-2.85452217112337,0.486689800372422,-5.86517771471489,4.48651905401922e-09,5.88567206757978e-07
"LOC105373575",165.88044999265,5.65686080362099,0.964873576682942,5.86279999818031,4.55126300548213e-09,5.94231016767901e-07
"LIPM",59.2478899841057,2.92685303779509,0.499556051097302,5.85890818731171,4.65920184336953e-09,6.05454488598996e-07
"CLC",227.283981669259,-4.14695457275262,0.708581510024054,-5.85247358855277,4.84315175691353e-09,6.26403698362492e-07
"LOC105374949",489.624075886063,4.89439965524444,0.837367104229558,5.84498678121308,5.06608494068454e-09,6.52175579583731e-07
"LOC105377225",413.74013422696,-4.06351905779233,0.695828216023409,-5.83983081487403,5.22538593520026e-09,6.69554219203869e-07
"LOC105375277",300.099839228491,5.62731627067,0.964400728243474,5.83503942486584,5.37778496734239e-09,6.85891657709794e-07
"LOC107986307",1176.78717852876,4.33312182393388,0.743548473495302,5.82762520318893,5.62216677885366e-09,7.13756094887739e-07
"LOC105370770",390.955269892991,5.5983855675401,0.961006915453293,5.8255413957135,5.69277458523411e-09,7.19404802975296e-07
"LOC107986405",996.739961476778,5.61648094841077,0.964590740741241,5.82265691675081,5.79193755813193e-09,7.28054594509836e-07
"CENPO",154.682589959949,2.31230076589488,0.39716472514811,5.82201947827209,5.81407712774198e-09,7.28054594509836e-07
"SGK1",376.774547895226,-1.81860091378554,0.312536089226593,-5.81885093105851,5.92535477916915e-09,7.38631668829552e-07
"STMND1",284.003049525637,5.475567828016,0.941655906865044,5.81482873743683,6.06959948745418e-09,7.53204487747185e-07
"LINC02227",1045.22990388019,4.61264134394827,0.794804518958545,5.8034915931182,6.49480107426142e-09,8.02355492353488e-07
"CHAF1A",544.550730178357,-1.85035069862741,0.319266774899787,-5.79562561499926,6.80669573621464e-09,8.37132414450791e-07
"LOC107985386",15.5044985062808,4.23685007396745,0.731507942483614,5.79193994747686,6.95780227076112e-09,8.51913310031991e-07
